fold_id,machine_id,model_name,evaluation_mode,horizon,mae,rmse,mape,latency_ms
1,m_2014,entity_specific_linear_regression,entity_specific_upper_bound,5,6.431154734346782,9.1472120094825,0.1683566488547458,16.67662337422371
1,m_2014,persistence,zero_shot,10,7.439575380081709,11.099338554454365,0.1978861807333759,0.5506649613380432
1,m_2014,global_linear_regression,zero_shot,10,7.304128174350063,10.775720734975293,0.1932796944684678,0.103916972875595
1,m_2014,global_random_forest,zero_shot,10,10.362657888372494,14.52559520714752,0.2192864102657905,26.454875245690346
1,m_2014,global_ua_mstcn_lite,zero_shot,10,10.388333034522704,14.548978506250693,0.2172143917413129,39149.717681109905
1,m_2014,entity_specific_linear_regression,entity_specific_upper_bound,10,7.451576690258332,10.878847320096332,0.1928663303181644,16.981663182377815
1,m_3244,persistence,zero_shot,1,3.3246502797761788,4.836151831283182,0.0747252552971277,0.6799157708883286
1,m_3244,global_linear_regression,zero_shot,1,3.3310738303377883,4.665770483562097,0.0730166340229931,0.1049563288688659
1,m_3244,global_random_forest,zero_shot,1,5.166591016221328,7.562008008813777,0.0965511324327324,29.11349944770336
1,m_3244,global_ua_mstcn_lite,zero_shot,1,4.192462374888136,5.720661457810672,0.0829676642625799,39019.90692876279
1,m_3244,entity_specific_linear_regression,entity_specific_upper_bound,1,3.325925534405559,4.645804493068911,0.0731724102638395,12.976916506886482
1,m_3244,persistence,zero_shot,5,5.603544003739317,7.832692972931763,0.1240941377657751,0.7589161396026611
1,m_3244,global_linear_regression,zero_shot,5,5.313843396167322,7.163584015066033,0.1123211861012441,0.1416672021150589
1,m_3244,global_random_forest,zero_shot,5,7.389294746060866,10.674029923112094,0.1373235164875674,25.2002514898777
1,m_3244,global_ua_mstcn_lite,zero_shot,5,7.484859960035904,10.932393357567172,0.1378312801459095,38995.24209648371
1,m_3244,entity_specific_linear_regression,entity_specific_upper_bound,5,5.370358663280674,7.145240817730865,0.1141691910109267,14.702541753649712
1,m_3244,persistence,zero_shot,10,6.339454825530774,8.902802553960392,0.1398923334287725,0.7296670228242874
1,m_3244,global_linear_regression,zero_shot,10,5.9976116871774625,8.160333407545224,0.1246015632489968,0.1555811613798141
1,m_3244,global_random_forest,zero_shot,10,7.768275005949327,11.013477048264122,0.1462699937528156,43.50091516971588
1,m_3244,global_ua_mstcn_lite,zero_shot,10,7.730271271186098,10.923492746396697,0.1449253285968403,39020.42351476848
1,m_3244,entity_specific_linear_regression,entity_specific_upper_bound,10,6.066475290124729,8.135712182292613,0.1269568912438293,17.23383367061615
1,m_1223,persistence,zero_shot,1,3.641536770583533,4.997257079104805,0.1146092882519589,0.8230414241552353
1,m_1223,global_linear_regression,zero_shot,1,3.530235755458202,4.758292275876054,0.1129169412892459,0.123707577586174
1,m_1223,global_random_forest,zero_shot,1,3.86133583651477,5.151725845088204,0.1246149713891891,48.95033314824104
1,m_1223,global_ua_mstcn_lite,zero_shot,1,3.5648943744903754,4.830217439614614,0.1129032156871315,38999.024929478765
1,m_1223,entity_specific_linear_regression,entity_specific_upper_bound,1,3.5420805452732043,4.7863218346057606,0.1129374587380799,26.238877326250076
1,m_1223,persistence,zero_shot,5,6.314346287393162,8.467181118240852,0.1980569615228923,4.292041063308716
1,m_1223,global_linear_regression,zero_shot,5,5.379259242556686,7.084284969901897,0.1751231245943139,0.1785829663276672
1,m_1223,global_random_forest,zero_shot,5,5.35865585850885,7.064239625630541,0.1749265300518218,27.847623452544212
1,m_1223,global_ua_mstcn_lite,zero_shot,5,5.366670351225848,7.161877424524457,0.1719320391166827,38961.66134625673
1,m_1223,entity_specific_linear_regression,entity_specific_upper_bound,5,5.302273791098855,7.0584715041104475,0.1709636674472421,13.349376618862152
1,m_1223,persistence,zero_shot,10,6.869801084990958,9.24501680211579,0.2174127296945117,0.728333368897438
1,m_1223,global_linear_regression,zero_shot,10,5.72610720473871,7.517814164819407,0.1893717868089369,0.0806674361228942
1,m_1223,global_random_forest,zero_shot,10,5.6660911263023435,7.491765223745588,0.1873570520738366,37.13124990463257
1,m_1223,global_ua_mstcn_lite,zero_shot,10,5.664515954287524,7.5591190760892095,0.1833514373809668,39000.749265775084
1,m_1223,entity_specific_linear_regression,entity_specific_upper_bound,10,5.639977716924684,7.488826279080152,0.1835971843226897,16.03645645081997
2,m_2967,persistence,zero_shot,1,3.4997568611777248,4.834433028087138,0.0916045770700111,0.6451234221458435
2,m_2967,global_linear_regression,zero_shot,1,3.477904381518216,4.678680302444176,0.0913868495282006,0.2030003815889358
2,m_2967,global_random_forest,zero_shot,1,3.824647695270893,5.126709922413081,0.1005312250794907,14.23650048673153
2,m_2967,global_ua_mstcn_lite,zero_shot,1,3.481841025880507,4.72820505849691,0.0911842620577526,38854.74572268625
2,m_2967,entity_specific_linear_regression,entity_specific_upper_bound,1,3.52643289877343,4.7422393078399985,0.092803649159822,18.501458689570427
2,m_2967,persistence,zero_shot,5,6.466371193910257,8.673046954487493,0.1681526056558362,0.7994584739208221
2,m_2967,global_linear_regression,zero_shot,5,5.580081405958795,7.349371548300111,0.1474205439151032,0.091375783085823
2,m_2967,global_random_forest,zero_shot,5,5.553044588513445,7.313580081269974,0.1473166201782765,39.40696083009243
2,m_2967,global_ua_mstcn_lite,zero_shot,5,5.514658150155257,7.362436254113185,0.144289714649414,38589.88301393887
2,m_2967,entity_specific_linear_regression,entity_specific_upper_bound,5,5.6548653263378545,7.418459914779852,0.1497548382433067,14.42466862499714
2,m_2967,persistence,zero_shot,10,7.292498827941865,9.722563184937451,0.1919058594502109,0.6588771939277649
2,m_2967,global_linear_regression,zero_shot,10,5.930857587065137,7.9239562047884915,0.1582974995012479,0.1272074878215789
2,m_2967,global_random_forest,zero_shot,10,5.9607184230926125,7.910363010379513,0.1589666243873817,14.32858221232891
2,m_2967,global_ua_mstcn_lite,zero_shot,10,5.934236632400703,7.973055835317195,0.1559959460213688,38592.584762101375
2,m_2967,entity_specific_linear_regression,entity_specific_upper_bound,10,6.009985977078084,7.992883919729382,0.161257416020821,15.090085566043854
2,m_103,persistence,zero_shot,1,3.5642885691446846,4.979708891623795,0.1198409152506431,0.7584597915410995
2,m_103,global_linear_regression,zero_shot,1,3.4992732399837148,4.728156118272704,0.1204531139192654,0.1217070966958999
2,m_103,global_random_forest,zero_shot,1,3.854657160492262,5.1277493286924045,0.1360535761239811,13.783415779471396
2,m_103,global_ua_mstcn_lite,zero_shot,1,3.543024941812875,4.801400166369182,0.1216481531823407,38605.434346323214
2,m_103,entity_specific_linear_regression,entity_specific_upper_bound,1,3.462808612616422,4.705387156647523,0.1187047063452804,13.166168704628944
2,m_103,persistence,zero_shot,5,6.301554153311965,8.458736357885675,0.2162014393501041,0.6427094340324402
2,m_103,global_linear_regression,zero_shot,5,5.406283003431705,7.066082448419736,0.1924197882247392,0.2600811421871185
2,m_103,global_random_forest,zero_shot,5,5.380053178824884,6.965337900567097,0.1924723015268194,42.924664914608
2,m_103,global_ua_mstcn_lite,zero_shot,5,5.368773822354372,7.028890665323974,0.1889241394119375,38601.03122269114
2,m_103,entity_specific_linear_regression,entity_specific_upper_bound,5,5.357697037009923,7.057637052221246,0.1886726692847727,14.011749997735023
2,m_103,persistence,zero_shot,10,6.871296296296297,9.170827245899067,0.2383388056873259,0.688331201672554
2,m_103,global_linear_regression,zero_shot,10,5.785081291500169,7.490110096726139,0.207735884643023,0.0737924128770828
