run_id,scope,entity,selection_role,split,model_name,horizon,n_predictions,mae,rmse,mape,p50_pinball,p90_raw_pinball,p90_calibrated_pinball,p50_coverage,p90_raw_coverage,p90_calibrated_coverage,raw_interval_width,calibrated_interval_width,raw_crossing_count,raw_crossing_rate,calibrated_crossing_count,calibrated_crossing_rate,calibration_margin,status
full_ua_mstcn_pilot_20260428,service_pilot,app_2557,pilot_low_load_low_burst,test,full_ua_mstcn_pilot,5,1659,7.47767972946167,10.31375503540039,0.030928829684853554,3.738839864730835,1.760680079460144,1.7854938507080078,0.29475587703435807,0.9535864978902954,0.9590114526823388,18.57215690612793,19.01020622253418,0,0.0,0,0.0,0.4380491077899933,pass
full_ua_mstcn_pilot_20260428,service_pilot,app_2557,pilot_low_load_low_burst,test,full_ua_mstcn_pilot,10,1659,9.423209190368652,12.848834037780762,0.038407448679208755,4.711604595184326,1.8380244970321655,1.9165972471237183,0.2742616033755274,0.9282700421940928,0.9523809523809523,19.373626708984375,21.28152847290039,0,0.0,0,0.0,1.9079034328460693,pass
full_ua_mstcn_pilot_20260428,service_pilot,app_7264,pilot_high_load_low_burst,validation,full_ua_mstcn_pilot,1,1660,41.31997299194336,54.81850051879883,0.250127375125885,20.65998649597168,9.12077808380127,9.12077808380127,0.5349397590361445,0.9168674698795181,0.9168674698795181,63.94249725341797,63.94249725341797,0,0.0,0,0.0,0.0,pass
full_ua_mstcn_pilot_20260428,service_pilot,app_7264,pilot_high_load_low_burst,validation,full_ua_mstcn_pilot,5,1660,50.5899772644043,65.8156509399414,0.31583428382873535,25.29498863220215,10.88524055480957,10.88524055480957,0.5283132530120482,0.9078313253012048,0.9078313253012048,79.00804901123047,79.00804901123047,0,0.0,0,0.0,0.0,pass
full_ua_mstcn_pilot_20260428,service_pilot,app_7264,pilot_high_load_low_burst,validation,full_ua_mstcn_pilot,10,1660,50.58538055419922,65.17078399658203,0.30539846420288086,25.29269027709961,10.787839889526367,10.787839889526367,0.4951807228915663,0.9060240963855422,0.9060240963855422,82.39142608642578,82.39142608642578,0,0.0,0,0.0,0.0,pass
full_ua_mstcn_pilot_20260428,service_pilot,app_7264,pilot_high_load_low_burst,test,full_ua_mstcn_pilot,1,1659,44.34724807739258,59.462242126464844,0.2220049500465393,22.17362403869629,9.738067626953125,9.738067626953125,0.5165762507534659,0.9041591320072333,0.9041591320072333,66.72721099853516,66.72721099853516,0,0.0,0,0.0,0.0,pass
full_ua_mstcn_pilot_20260428,service_pilot,app_7264,pilot_high_load_low_burst,test,full_ua_mstcn_pilot,5,1659,55.32732391357422,72.73658752441406,0.28374040126800537,27.66366195678711,11.997945785522461,11.997945785522461,0.5165762507534659,0.8896925858951176,0.8896925858951176,81.86096954345703,81.86096954345703,0,0.0,0,0.0,0.0,pass
full_ua_mstcn_pilot_20260428,service_pilot,app_7264,pilot_high_load_low_burst,test,full_ua_mstcn_pilot,10,1659,55.73645782470703,73.90682220458984,0.2759499251842499,27.868228912353516,12.488259315490723,12.488259315490723,0.4948764315852923,0.8824593128390597,0.8824593128390597,84.43214416503906,84.43214416503906,0,0.0,0,0.0,0.0,pass
full_ua_mstcn_pilot_20260428,service_pilot,app_1675,pilot_low_load_high_burst,validation,full_ua_mstcn_pilot,1,1660,15.227569580078125,35.05694580078125,0.02969660982489586,7.6137847900390625,4.2026472091674805,4.2026472091674805,0.5301204819277109,0.9530120481927711,0.9530120481927711,27.297819137573242,27.297819137573242,0,0.0,0,0.0,0.0,pass
full_ua_mstcn_pilot_20260428,service_pilot,app_1675,pilot_low_load_high_burst,validation,full_ua_mstcn_pilot,5,1660,23.455018997192383,57.34038543701172,0.04520941898226738,11.727509498596191,7.744731903076172,7.674108028411865,0.4536144578313253,0.8704819277108434,0.9,31.39299201965332,35.975563049316406,0,0.0,0,0.0,4.582555770874023,pass
