run_id,scope,entity,selection_role,split,model_name,horizon,n_predictions,mae,rmse,mape,p50_pinball,p90_raw_pinball,p90_calibrated_pinball,p50_coverage,p90_raw_coverage,p90_calibrated_coverage,raw_interval_width,calibrated_interval_width,raw_crossing_count,raw_crossing_rate,calibrated_crossing_count,calibrated_crossing_rate,calibration_margin,status
full_ua_mstcn_broad_20260428,service_broad,app_7227,broad_service,test,full_ua_mstcn_broad,10,1659,27.54610252380371,94.16084289550781,0.14323987066745758,13.773051261901855,16.583087921142578,16.583087921142578,0.40687160940325495,0.8866787221217601,0.8866787221217601,32.40043258666992,32.40043258666992,0,0.0,0,0.0,0.0,pass
full_ua_mstcn_broad_20260428,service_broad,app_7264,broad_service,validation,full_ua_mstcn_broad,1,1660,41.464698791503906,55.26079559326172,0.24723704159259796,20.732349395751953,9.062211036682129,9.062211036682129,0.5162650602409639,0.9006024096385542,0.9006024096385542,63.31447982788086,63.31447982788086,0,0.0,0,0.0,0.0,pass
full_ua_mstcn_broad_20260428,service_broad,app_7264,broad_service,validation,full_ua_mstcn_broad,5,1660,50.564701080322266,65.71864318847656,0.29942891001701355,25.282350540161133,11.058353424072266,11.050529479980469,0.47650602409638554,0.891566265060241,0.9,85.19761657714844,87.17422485351562,0,0.0,0,0.0,1.9766141176223755,pass
full_ua_mstcn_broad_20260428,service_broad,app_7264,broad_service,validation,full_ua_mstcn_broad,10,1660,51.08511734008789,66.32203674316406,0.30276548862457275,25.542558670043945,11.03185749053955,11.03185749053955,0.47289156626506024,0.9006024096385542,0.9006024096385542,86.75263214111328,86.75263214111328,0,0.0,0,0.0,0.0,pass
full_ua_mstcn_broad_20260428,service_broad,app_7264,broad_service,test,full_ua_mstcn_broad,1,1659,44.54428482055664,59.403968811035156,0.21736441552639008,22.27214241027832,9.764358520507812,9.764358520507812,0.48282097649186256,0.8957203134418324,0.8957203134418324,72.70022583007812,72.70022583007812,0,0.0,0,0.0,0.0,pass
full_ua_mstcn_broad_20260428,service_broad,app_7264,broad_service,test,full_ua_mstcn_broad,5,1659,56.62771224975586,74.88700866699219,0.2730812430381775,28.31385612487793,12.442365646362305,12.385684967041016,0.4490657022302592,0.8679927667269439,0.8752260397830018,97.1807632446289,99.15737915039062,0,0.0,0,0.0,1.9766141176223755,pass
full_ua_mstcn_broad_20260428,service_broad,app_7264,broad_service,test,full_ua_mstcn_broad,10,1659,56.14921569824219,75.4629135131836,0.26789024472236633,28.074607849121094,12.80806827545166,12.80806827545166,0.43520192887281495,0.8836648583484027,0.8836648583484027,97.67986297607422,97.67986297607422,0,0.0,0,0.0,0.0,pass
full_ua_mstcn_broad_20260428,service_broad,app_732,broad_service,validation,full_ua_mstcn_broad,1,1660,15.127487182617188,22.488252639770508,0.01901245303452015,7.563743591308594,3.6993963718414307,3.6993963718414307,0.41807228915662653,0.9096385542168675,0.9096385542168675,28.81018829345703,28.81018829345703,0,0.0,0,0.0,0.0,pass
full_ua_mstcn_broad_20260428,service_broad,app_732,broad_service,validation,full_ua_mstcn_broad,5,1660,20.454334259033203,31.14989471435547,0.026426371186971664,10.227167129516602,5.205163955688477,5.192989826202393,0.38433734939759034,0.8879518072289156,0.9,35.578460693359375,37.612525939941406,0,0.0,0,0.0,2.0340757369995117,pass
full_ua_mstcn_broad_20260428,service_broad,app_732,broad_service,validation,full_ua_mstcn_broad,10,1660,23.232643127441406,36.52833938598633,0.030373800545930862,11.616321563720703,5.772805690765381,5.751760005950928,0.33072289156626505,0.886144578313253,0.9,40.38082504272461,43.51122283935547,0,0.0,0,0.0,3.1304104328155518,pass
full_ua_mstcn_broad_20260428,service_broad,app_732,broad_service,test,full_ua_mstcn_broad,1,1659,13.267308235168457,19.024559020996094,0.015641510486602783,6.6336541175842285,3.0896401405334473,3.0896401405334473,0.36347197106690776,0.9312839059674503,0.9312839059674503,28.72881317138672,28.72881317138672,0,0.0,0,0.0,0.0,pass
