run_id,scope,entity,selection_role,policy_name,model_name,horizon,request_cores_source,request_cores_used,request_fallback_used,sla_violation,over_provisioning,under_provisioning,scaling_actions,average_capacity
full_ua_mstcn_broad_20260428,service_broad,app_17,broad_service,reactive,n/a,5,median_container_request_cores,4.0,False,0.0012055455093429777,9.70322917354186,0.008976290785023216,12,23.437344607996465
full_ua_mstcn_broad_20260428,service_broad,app_17,broad_service,lagged_tracking,n/a,5,median_container_request_cores,4.0,False,0.484629294755877,0.20849016935729062,0.24144897725367992,1655,15.771596335444988
full_ua_mstcn_broad_20260428,service_broad,app_17,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,4.0,False,0.006630500301386378,2.9667138415262455,0.040670808788665164,514,18.730598176078956
full_ua_mstcn_broad_20260428,service_broad,app_1797,broad_service,reactive,n/a,5,median_container_request_cores,8.0,False,0.0,38.1030829960212,0.0,71,98.00091355676174
full_ua_mstcn_broad_20260428,service_broad,app_1797,broad_service,lagged_tracking,n/a,5,median_container_request_cores,8.0,False,0.49668474984930683,0.8788486754340965,1.0786789358919684,1654,68.68267347900317
full_ua_mstcn_broad_20260428,service_broad,app_1797,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,8.0,False,0.011452682338758288,15.566731083314055,0.07176946142195506,385,84.37746536135315
full_ua_mstcn_broad_20260428,service_broad,app_1825,broad_service,reactive,n/a,5,median_container_request_cores,8.0,False,0.0006027727546714888,41.17417002672744,3.315268545857821e-05,147,113.29211603754467
full_ua_mstcn_broad_20260428,service_broad,app_1825,broad_service,lagged_tracking,n/a,5,median_container_request_cores,8.0,False,0.48583484026522,1.124621411416098,1.4798200629144063,1656,82.58047570659139
full_ua_mstcn_broad_20260428,service_broad,app_1825,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,8.0,False,0.0018083182640144665,24.983183218672593,0.002019177437403462,353,107.91683839932489
full_ua_mstcn_broad_20260428,service_broad,app_1826,broad_service,reactive,n/a,5,median_container_request_cores,8.0,False,0.04822182037371911,16.733980097779313,2.0271307834305627,267,39.53925892011885
full_ua_mstcn_broad_20260428,service_broad,app_1826,broad_service,lagged_tracking,n/a,5,median_container_request_cores,8.0,False,0.48342374924653403,1.1311529825220918,4.479940376488684,1654,25.20848305962616
full_ua_mstcn_broad_20260428,service_broad,app_1826,broad_service,full_ua_mstcn_predictive,full_ua_mstcn_broad,5,median_container_request_cores,8.0,False,0.06570223025919228,18.243549103187895,2.342507487107933,350,44.458312069672715
full_ua_mstcn_broad_20260428,service_broad,app_2024,broad_service,reactive,n/a,5,median_container_request_cores,4.0,False,0.0012055455093429777,26.10529728407167,0.03863170363947596,89,66.91783047584686
full_ua_mstcn_broad_20260428,service_broad,app_2024,broad_service,lagged_tracking,n/a,5,median_container_request_cores,4.0,False,0.4978902953586498,0.5449414233115152,0.6465178817923778,1657,46.87726218561008
