app_du,horizon,p50_coverage,p90_coverage,interval_width
app_3422,5,0.5360576923076923,0.9933894230769231,3.706558493595489
app_3422,10,0.5346594333936107,0.9933694996986137,3.8168532410995604
app_2324,1,0.6486810551558753,0.9028776978417267,58.74297727433219
app_2324,5,0.7241586538461539,0.8792067307692307,59.581762987170855
app_2324,10,0.7148884870403858,0.8571428571428571,66.70256725823596
app_3238,1,0.5239808153477218,0.9424460431654677,23.65908628900671
app_3238,5,0.5042067307692307,0.921875,31.847847856788523
app_3238,10,0.5093429776974081,0.8896925858951176,36.415928163060975
app_565,1,0.4754196642685851,0.8896882494004796,35.73269606946611
app_565,5,0.4879807692307692,0.8876201923076923,45.016924628401775
app_565,10,0.5039180229053647,0.8776371308016878,48.12756507917196
app_1797,1,0.4862110311750599,0.9028776978417267,22.24490389872778
app_1797,5,0.4735576923076923,0.8671875,29.117161667883604
app_1797,10,0.46473779385171793,0.8432790837854129,32.08504373318598
app_6026,1,0.5167865707434053,0.9484412470023981,14.462158082157265
app_6026,5,0.5060096153846154,0.9519230769230769,19.020942712508234
app_6026,10,0.49909584086799275,0.9373116335141651,20.507292398409568
app_521,1,0.44364508393285373,0.8884892086330936,18.730944357991124
app_521,5,0.40685096153846156,0.8479567307692307,24.065003951410624
app_521,10,0.3664858348402652,0.8221820373719108,24.69575769485468
app_5936,1,0.4862110311750599,0.9430455635491607,29.689973852917948
app_5936,5,0.45552884615384615,0.9134615384615384,37.15630677442966
app_5936,10,0.4394213381555154,0.8963230861965039,42.88426689436399
app_66,1,0.4364508393285372,0.9550359712230215,16.04266001773856
app_66,5,0.4182692307692308,0.9723557692307693,33.05457015529981
app_66,10,0.39662447257383965,0.9216395418927065,43.163364710839005
app_4265,1,0.4580335731414868,0.88189448441247,28.84922917527446
app_4265,5,0.46875,0.8713942307692307,32.365310413922614
app_4265,10,0.4695599758890898,0.8698010849909584,35.11122566736804
app_4474,1,0.4922062350119904,0.9562350119904077,23.782276309880046
app_4474,5,0.46875,0.9453125,36.111454314410175
app_4474,10,0.4460518384569018,0.9228450874020494,36.023414776315896
app_6651,1,0.513189448441247,0.9544364508393285,15.511606881329959
app_6651,5,0.47836538461538464,0.9176682692307693,18.92969560990235
app_6651,10,0.4924653405666064,0.9035563592525618,19.292565896148815
app_4077,1,0.29556354916067146,0.7793764988009593,34.13752806254431
app_4077,5,0.16105769230769232,0.7704326923076923,54.16420159042005
app_4077,10,0.1946955997588909,0.7106690777576854,46.7198990753849
app_6593,1,0.48741007194244607,0.9556354916067147,10.107845136630818
app_6593,5,0.49399038461538464,0.9459134615384616,12.280213621506459
app_6593,10,0.487040385774563,0.9379144062688366,10.307132402366234
app_4799,1,0.5707434052757794,0.9466426858513189,71.3557573886898
app_4799,5,0.6063701923076923,0.9308894230769231,99.49603250013828
app_4799,10,0.6190476190476191,0.9330922242314648,103.06522038277834
app_5102,1,0.4580335731414868,0.9124700239808153,23.29128636793287
app_5102,5,0.39783653846153844,0.8936298076923077,33.57822866948068
app_5102,10,0.39662447257383965,0.8981314044605184,42.860231671864184
app_1826,1,0.5707434052757794,0.8836930455635491,28.318193891754014
app_1826,5,0.6117788461538461,0.8701923076923077,44.78078057328727
app_1826,10,0.6666666666666666,0.8523206751054853,44.4738797003692
app_2695,1,0.5293764988009593,0.9556354916067147,50.49560735054908
app_2695,5,0.5805288461538461,0.9483173076923077,72.9652503746497
app_2695,10,0.567209162145871,0.9421338155515371,85.41817676344955
app_2989,1,0.4646282973621103,0.934652278177458,4.992062183269072
app_2989,5,0.5336538461538461,0.9242788461538461,8.393189605885846
app_2989,10,0.5376732971669681,0.9156118143459916,9.43673736737892
app_1552,1,0.5365707434052758,0.9592326139088729,109.55884975775393
app_1552,5,0.5667067307692307,0.9236778846153846,118.73141830864051
app_1552,10,0.5497287522603979,0.9083785412899337,112.5142223327975
app_3514,1,0.1528776978417266,0.35071942446043164,29.393207432633325
app_3514,5,0.15865384615384615,0.3449519230769231,46.28472876768866
app_3514,10,0.10186859553948162,0.3297166968053044,104.2369150677279
app_8719,1,0.5407673860911271,0.973621103117506,23.383852082225957
app_8719,5,0.5661057692307693,0.9513221153846154,31.760585758299037
app_8719,10,0.5804701627486437,0.9391199517781796,34.15403252784704
app_1276,1,0.4550359712230216,0.9490407673860911,26.43300245462585
app_1276,5,0.44711538461538464,0.921875,30.621671883329853
app_1276,10,0.41892706449668476,0.9119951778179626,30.729095302212208
app_9678,1,0.5323741007194245,0.9622302158273381,120.62289575830634
app_9678,5,0.5240384615384616,0.921875,124.16272447902693
app_9678,10,0.49969861362266427,0.9065702230259193,114.58400770644195
app_3715,1,0.5053956834532374,0.9130695443645084,27.086322938053517
app_3715,5,0.5132211538461539,0.8936298076923077,38.006669033761256
app_3715,10,0.4948764315852923,0.8842676311030742,39.29511458206635
app_8532,1,0.5221822541966427,0.947841726618705,91.81917700564091
app_8532,5,0.5414663461538461,0.9158653846153846,182.0064772670354
app_8532,10,0.5087402049427366,0.8987341772151899,185.7868055738854
app_1499,1,0.7757793764988009,0.9364508393285371,62.176337824025694
app_1499,5,0.7644230769230769,0.9320913461538461,63.61176823169835
app_1499,10,0.759493670886076,0.9288728149487643,72.34615996373988
app_5428,1,0.4460431654676259,0.9280575539568345,20.32055394575908
app_5428,5,0.4110576923076923,0.8737980769230769,22.25208764567892
app_5428,10,0.39783001808318263,0.8547317661241712,22.366556191068398
app_7414,1,0.4904076738609113,0.9106714628297362,19.26776523136037
app_7414,5,0.47836538461538464,0.8611778846153846,23.867472649041222
app_7414,10,0.4550934297769741,0.8481012658227848,24.691628614920226
app_7048,1,0.5047961630695443,0.9550359712230215,37.84254460222924
app_7048,5,0.4831730769230769,0.9278846153846154,48.22630452729027
app_7048,10,0.4755877034358047,0.9168173598553345,51.78783814626196
app_6491,1,0.5293764988009593,0.934652278177458,103.06881528074359
app_6491,5,0.5102163461538461,0.9272836538461539,114.3703911240117
app_6491,10,0.47920433996383366,0.9053646775165762,109.21866725346815
app_5546,1,0.4766187050359712,0.9328537170263789,14.688723732825817
app_5546,5,0.48617788461538464,0.9272836538461539,18.526884949491826
app_5546,10,0.488245931283906,0.9252561784207354,18.845793574793603
app_8981,1,0.44964028776978415,0.9820143884892086,6.796581344022142
app_8981,5,0.45492788461538464,0.9849759615384616,11.7709537559749
app_8981,10,0.46232670283303196,0.9831223628691983,12.479542667991828
app_4353,1,0.4844124700239808,0.9484412470023981,7.976016154625585
app_4353,5,0.47415865384615385,0.9182692307692307,9.904586615549645
app_4353,10,0.44544906570223025,0.917420132610006,10.864661551555967
app_1063,1,0.5785371702637889,0.9712230215827338,131.64982604019087
app_1063,5,0.6352163461538461,0.9705528846153846,179.94800842742902
app_1063,10,0.6497890295358649,0.9614225437010248,199.75547740807315
app_7073,1,0.5209832134292566,0.988009592326139,9.640059581186852
app_7073,5,0.5090144230769231,0.984375,20.831955652880172
