app_du,model_name,horizon,mae,rmse,mape,latency_ms
app_1063,ua_mstcn_lite_quantile_forest,5,3.4889816684763675,4.476604085652623,0.3278745413680045,6002.713793267806
app_1063,persistence,10,4.697809925658026,6.028658537016672,0.4163041132782792,0.6153751164674759
app_1063,linear_regression,10,3.59375183419051,4.595725081667536,0.364848994443836,23.767460137605667
app_1063,random_forest,10,3.590407799118358,4.599188473570455,0.3584625704874045,6410.939250141382
app_1063,ua_mstcn_lite_quantile_forest,10,3.5835669420024963,4.628093684899221,0.3483397298161691,5992.981956650813
app_512,persistence,1,3.1158752997601917,4.095690278440799,0.4518541214128122,0.9537916630506516
app_512,linear_regression,1,2.232770028924994,2.965405154157587,0.3396565476624085,15.47691598534584
app_512,random_forest,1,2.2511986156358237,2.972794504387451,0.3423054302155311,6794.038208201528
app_512,ua_mstcn_lite_quantile_forest,1,2.2534964258418992,2.995222814150324,0.3384826324837656,6230.265473326047
app_512,persistence,5,3.0797516025641025,4.075277543836109,0.443737097232363,0.6652902811765671
app_512,linear_regression,5,2.240103583485622,2.9776394069451495,0.3409649253416419,14.634834602475166
app_512,random_forest,5,2.2658182537711578,2.999221686551071,0.3444524191528536,6739.115208387375
app_512,ua_mstcn_lite_quantile_forest,5,2.2604402857925994,3.000926117816381,0.3422821988941573,6239.107721795638
app_512,persistence,10,3.0147357846092024,4.011514214476568,0.4247056141420051,0.6613321602344513
app_512,linear_regression,10,2.2577748036185756,2.9931586072745606,0.3435074251573478,16.14108495414257
app_512,random_forest,10,2.2681922160775883,3.003724967771767,0.3451431500351348,7574.255708605051
app_512,ua_mstcn_lite_quantile_forest,10,2.282999234156106,3.0308647373666115,0.345924899395016,6243.576013793548
app_565,persistence,1,3.1917585931254995,4.28882652174847,0.3541067207092932,0.6224587559700012
app_565,linear_regression,1,2.736663945111559,3.9323689203447207,0.3175718830696809,14.106791466474531
app_565,random_forest,1,2.665108661819875,4.0465529312851585,0.2959132933922255,6173.20604249835
app_565,ua_mstcn_lite_quantile_forest,1,2.698028306625429,3.9809048905286786,0.3014432273083878,6191.935237497091
app_565,persistence,5,3.3394711538461532,4.809697324645373,0.3730991251756895,0.7685814052820206
app_565,linear_regression,5,2.8847661534357636,4.267011894835824,0.3346631754318953,24.59745854139328
app_565,random_forest,5,2.734955830697202,4.1710180903404535,0.3040667263047968,6328.801540657878
app_565,ua_mstcn_lite_quantile_forest,5,2.7450787757470447,4.146404528330344,0.3050749789694646,6318.808486685157
app_565,persistence,10,3.751496885674101,5.577641277296681,0.412263077847422,0.5742087960243225
app_565,linear_regression,10,3.007455711438691,4.561968675492524,0.3497325925032548,25.20366571843624
app_565,random_forest,10,2.792570603681367,4.2998396369023615,0.3122298114480554,6211.523292586207
app_565,ua_mstcn_lite_quantile_forest,10,2.84542480228541,4.3663047490293065,0.3204469180875202,6203.323984518647
app_3641,persistence,1,1.499656274980016,1.9979611243489712,0.3628589761315768,0.7463768124580383
app_3641,linear_regression,1,1.1207262894595351,1.48946076591728,0.2773960417499351,14.938291162252426
app_3641,random_forest,1,1.261665113236966,1.755241291126529,0.2832469024392249,6083.896083757281
app_3641,ua_mstcn_lite_quantile_forest,1,1.5364304103115556,2.15470640554535,0.303735501846655,5960.081095496814
app_3641,persistence,5,1.5625560897435895,2.070761890631636,0.377849948589209,0.6314162164926529
app_3641,linear_regression,5,1.135477911358826,1.5066605809075837,0.2802157687299113,17.543207854032516
app_3641,random_forest,5,1.259463104701077,1.743580588890522,0.2842659663907833,6006.6693760454655
app_3641,ua_mstcn_lite_quantile_forest,5,1.5837746903259222,2.2114616496330033,0.3088764960601664,5985.352682570617
app_3641,persistence,10,1.581727948563392,2.097708225758588,0.3838467296306651,0.5844999104738235
app_3641,linear_regression,10,1.1419610683505257,1.5209035793234986,0.2801295431614898,17.367875203490257
app_3641,random_forest,10,1.306998918950501,1.8216869273023908,0.2872887814485373,6075.827958062291
app_3641,ua_mstcn_lite_quantile_forest,10,1.8451335614690043,2.5375158009823457,0.3449590781907871,6098.707015315692
app_2241,persistence,1,4.1261430855315755,5.540161093810995,0.3848998240981969,0.5906242877244949
app_2241,linear_regression,1,2.9551779179084474,3.991565152354177,0.2965897711854182,23.77133257687092
app_2241,random_forest,1,2.945646901578311,3.978963318136998,0.2955244037578635,6415.70083424449
app_2241,ua_mstcn_lite_quantile_forest,1,2.951852119197503,3.9988652271964926,0.2922226803999368,6239.214916403095
app_2241,persistence,5,3.9874759615384616,5.379915045559353,0.3834330920831202,0.707332044839859
app_2241,linear_regression,5,2.965709772908528,4.004025858231655,0.2993695304356139,18.498916178941727
app_2241,random_forest,5,2.951366881896278,3.989682838055175,0.2972512950997135,7687.891999259591
app_2241,ua_mstcn_lite_quantile_forest,5,2.9599733404102277,3.998794818014759,0.2916567174205034,6096.031251053016
app_2241,persistence,10,4.047542696403456,5.472274215663953,0.3820938835852359,0.6336681544780731
app_2241,linear_regression,10,3.0028764145665963,4.046317593589292,0.3050593752881332,27.95962616801262
app_2241,random_forest,10,2.992783427734875,4.035941077125699,0.3026857344255037,6736.194916069508
app_2241,ua_mstcn_lite_quantile_forest,10,2.9966943679788582,4.050442279920802,0.2963239175622693,6150.28812425832
app_6658,persistence,1,5.786554756195045,7.501906662341045,0.528126709415932,0.6241258233785629
app_6658,linear_regression,1,4.21960221748189,5.407900283798005,0.4154762960598481,14.864958822727203
app_6658,random_forest,1,4.190722083484884,5.382646449176831,0.4145476153979042,6622.862748801708
app_6658,ua_mstcn_lite_quantile_forest,1,4.196417242318922,5.404299908528309,0.4052121880310899,6120.023902505636
app_6658,persistence,5,5.740096153846154,7.4732292874570625,0.5310669495300527,0.6017908453941345
app_6658,linear_regression,5,4.225276605826507,5.427106697653625,0.4163667870692705,14.723042026162148
app_6658,random_forest,5,4.215506530264886,5.414123252472159,0.4167278456673418,6624.269248917699
app_6658,ua_mstcn_lite_quantile_forest,5,4.226602745122577,5.45360805927145,0.4049431833984086,6249.838860705495
app_6658,persistence,10,5.796286919831224,7.477012544435492,0.5367328698841919,0.9895414113998412
app_6658,linear_regression,10,4.24076225425699,5.4360886822329135,0.4171027061284973,32.9312514513731
app_6658,random_forest,10,4.209070601063351,5.408475874363694,0.4163064707974517,6838.105916976929
app_6658,ua_mstcn_lite_quantile_forest,10,4.221805817659813,5.461962827156877,0.405140141727489,6613.619485870004
app_1826,persistence,1,1.4780815347721823,2.6683037740561235,0.7035656975237279,0.6140004843473434
app_1826,linear_regression,1,1.25378696627242,2.3529888257618787,0.6343267756367132,15.597959980368614
app_1826,random_forest,1,1.190349099060493,2.503344340081665,0.5405178332029527,4854.354960843921
app_1826,ua_mstcn_lite_quantile_forest,1,1.1886128551038624,2.4405505912510876,0.5342991423862355,5889.387112731735
app_1826,persistence,5,1.651209935897436,3.0897973303657063,0.7885898618834672,0.5877073854207993
app_1826,linear_regression,5,1.3241691340996269,2.535204681222917,0.656206863883656,16.356708481907845
app_1826,random_forest,5,1.219756073511179,2.5926553216570314,0.544293800230579,4619.935290887952
app_1826,ua_mstcn_lite_quantile_forest,5,1.2201482586734638,2.568987350994757,0.535245319893092,5904.919947187106
app_1826,persistence,10,1.7510307414104882,3.509911627516905,0.798055357030035,0.5911234766244888
app_1826,linear_regression,10,1.3711052232929295,2.6608164886675807,0.6702885122558659,19.33746039867401
app_1826,random_forest,10,1.2373909826897873,2.6223911270471567,0.5508207509319797,4903.425622731447
app_1826,ua_mstcn_lite_quantile_forest,10,1.2525641479945278,2.6542665380558423,0.5358442240789334,5851.237612466018
app_141,mlp_regressor,1,21.066904183228786,27.208169648071415,0.049449037437848856,717.8589589893818
app_141,mlp_regressor,5,23.761282778664558,31.046345814436727,0.05632225984870161,858.7215002626181
app_141,mlp_regressor,10,27.950216167759205,36.715380296879076,0.06700230993475828,1171.59179225564
app_7876,mlp_regressor,1,23.715961656847984,61.51266913442326,0.15360685485398842,723.1538351625204
app_7876,mlp_regressor,5,43.765195098147984,123.60950040044688,0.2783912411728793,548.3419578522444
app_7876,mlp_regressor,10,58.05985655817974,163.30246701046633,0.37925953025770354,969.2194182425737
app_3073,mlp_regressor,1,0.384960397312686,0.48632931127717793,0.24283030055159158,414.44133408367634
app_3073,mlp_regressor,5,0.38486330055673357,0.48122319499272137,0.24726237564020273,341.3504995405674
app_3073,mlp_regressor,10,0.3827295184977645,0.4857403014577956,0.23949119542915587,332.68895745277405
app_1063,mlp_regressor,1,3.516409004125667,4.4733796915607105,0.33386428251425926,565.5474998056889
app_1063,mlp_regressor,5,3.614903607273888,4.612489305910182,0.3383623405055657,318.0881664156914
app_1063,mlp_regressor,10,3.631405048304238,4.652022849806638,0.36205567809822276,364.52383548021317
app_512,mlp_regressor,1,2.3140330128800293,3.0668743314529956,0.35277665044473894,345.53949907422066
app_512,mlp_regressor,5,2.314003264091237,3.072064147674769,0.35974048506307016,353.70862670242786
app_512,mlp_regressor,10,2.3044003603532794,3.0432718510541363,0.34884391401900516,353.8422919809818
app_565,mlp_regressor,1,2.785599722301113,4.0140548266857055,0.32727991835279685,458.05266685783863
app_565,mlp_regressor,5,2.841660287470874,4.254797698068914,0.32554508178035513,296.2167523801327
app_565,mlp_regressor,10,3.0249245330975327,4.483563047678449,0.3553127297043229,327.570665627718
app_3641,mlp_regressor,1,1.1614744583039858,1.5543821265780444,0.27927866358831765,456.8057507276535
app_3641,mlp_regressor,5,1.1759691991888228,1.5597491832439936,0.2875733259654789,328.1487077474594
app_3641,mlp_regressor,10,1.209408146291458,1.6169327629300747,0.2845733171704373,351.42787359654903
app_2241,mlp_regressor,1,3.0204049655817453,4.03649497938773,0.3091040106386895,450.0233754515648
app_2241,mlp_regressor,5,3.033611128605908,4.083175417750894,0.3067516838169274,379.29283268749714
app_2241,mlp_regressor,10,3.0231658146650244,4.0916816218908485,0.30066258529664924,368.49612556397915
app_6658,mlp_regressor,1,4.310276197296751,5.524960289188912,0.41775204133647614,377.6659145951271
app_6658,mlp_regressor,5,4.333605045941201,5.529875902713091,0.43190715000678165,328.5138737410307
app_6658,mlp_regressor,10,4.284294591298845,5.567504275202849,0.4123113158769487,307.97245539724827
app_1826,mlp_regressor,1,1.2579698150771852,2.4739579271757983,0.5905984841395934,362.2772078961134
app_1826,mlp_regressor,5,1.3403421339952268,2.599794121799557,0.6426892659877599,320.81279158592224
app_1826,mlp_regressor,10,1.3632114521461347,2.682358388841636,0.649675786147267,349.79741647839546
