model_name,horizon,service_count,mae_mean,mae_std,rmse_mean,mape_mean,p50_coverage_mean,p90_raw_coverage_mean,p90_guarded_coverage_mean,raw_crossing_count_sum,guarded_crossing_count_sum,fit_eval_ms_mean
quantile_linear_regression,1,139,19.206984180231416,20.399529219495605,42.67754168609475,0.03692396861682296,0.4918353087314321,0.9014716284526336,0.902834566878871,2340,0,18848.662440287397
quantile_linear_regression,5,139,32.9587512835578,41.352164893076285,76.84623138574416,0.062190947014383095,0.48787700608743767,0.8943734435528501,0.8962844147758716,3062,0,18850.64933812927
quantile_linear_regression,10,139,42.09515015099326,57.53829128076642,95.23060360593547,0.078934988628136,0.4824306919744493,0.8849007593202111,0.886795807476984,3561,0,18891.807021583027
