app_du,selection_role,policy_name,model_name,horizon,request_cores_source,request_cores_used,request_fallback_used,sla_violation,over_provisioning,under_provisioning,scaling_actions,average_capacity
app_2895,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,8.0,False,0.4813701923076923,0.5508084435096138,0.8404318409455132,1656,13.860745918469473
app_2895,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,8.0,False,0.027043269230769232,6.96600032239783,0.23203583275974668,397,20.88433380554346
app_2899,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.001201923076923077,64.40206029647442,0.008207131410256445,156,184.48043269230777
app_2899,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.4855769230769231,3.5754087540064203,4.180551131810898,1661,137.49442407852564
app_2899,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.007211538461538462,41.092487813209104,0.05151309076359094,337,179.14054117877563
app_2965,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.012620192307692308,115.10251802884451,0.584959435096182,182,471.1428445512801
app_2965,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.5204326923076923,2.529919095552871,6.742502228565783,1662,405.90649571814845
app_2965,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.019831730769230768,60.142785945695564,1.7218041364986763,431,468.5400606603583
app_2989,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.03545673076923077,4.955079126602564,0.9947105368589765,176,11.87383012820509
app_2989,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.43990384615384615,0.5753043619791675,1.6356708984375021,1658,8.040114232772394
app_2989,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.046875,8.833217991571406,0.9552923751059917,444,16.978406385696147
app_3073,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.0006009615384615385,14.482472455929521,3.2051282051355384e-05,18,43.59447115384623
app_3073,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.48978365384615385,0.4574289112580128,0.5616710737179511,1660,33.37459319911865
app_3073,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.004807692307692308,6.760315381047111,0.014981140874209332,419,40.224169601751484
app_3136,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.0006009615384615385,98.32689122596129,0.00010817307692366176,190,304.1464182692302
app_3136,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.4921875,2.7527268629807713,5.294814798677889,1661,234.15049256310067
app_3136,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.027644230769230768,62.605566043501874,0.7721782825906321,355,298.5259682597091
app_3183,broad_full_service,reactive_service,n/a,5,median_container_request_cores,8.0,False,0.048677884615384616,34.72297075320552,4.909228265224356,289,82.7958173076926
app_3183,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,8.0,False,0.48257211538461536,2.3642040765224634,10.022983723958362,1662,53.27060639523223
app_3183,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,8.0,False,0.05348557692307692,43.95131966900163,5.56630539849886,327,99.3144003131709
app_3238,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.0,73.42408623798094,0.0,478,226.84403846153876
app_3238,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.47475961538461536,3.8644181690705404,1.967260411658658,1662,178.33010281450336
app_3238,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.0,88.65042496784379,0.0,322,265.08337002493533
app_3275,broad_full_service,reactive_service,n/a,5,median_container_request_cores,16.0,False,0.07151442307692307,42.91960036057746,7.3973457532050535,495,106.23333333333368
app_3275,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,16.0,False,0.4891826923076923,11.185132136418146,12.301957231570514,1662,80.2009154397031
app_3275,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,16.0,False,0.08353365384615384,101.6591175083287,9.338395095595262,345,173.6384629475889
app_3422,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.0006009615384615385,4.041738782051283,0.00025540865384615,13,9.313918269230722
app_3422,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.47055288461538464,0.14100931490384577,0.15330944511217906,1643,6.050999999999944
app_3422,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.007211538461538462,1.1745640489707045,0.010623341239506574,512,7.227240837939475
app_3472,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.002403846153846154,37.96781400240376,0.03636017628205149,124,87.2781971153845
app_3472,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.47596153846153844,0.6472094851762868,1.0664767878605814,1659,56.32948747996792
app_3472,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.008413461538461538,17.74764607545543,0.174128792076858,361,74.32227206603079
app_3511,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.0030048076923076925,84.21248998397435,0.044131610576922976,427,248.86975160256432
app_3511,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.4735576923076923,2.5386972405849333,3.578438927283663,1662,188.36686052684314
app_3511,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.010817307692307692,77.14350462102384,0.2743068597921073,346,266.27579997477363
app_3514,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.0030048076923076925,80.62924589342938,0.01952824519230882,504,249.15258012820485
app_3514,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.45552884615384615,7.218678751001599,3.3003262469951844,1662,197.74264435596922
app_3514,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.025841346153846152,103.75394847328037,0.6534227854445825,292,296.92481753979865
app_3632,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.12560096153846154,198.1783718950326,10.240236378204871,883,635.992107371795
app_3632,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.4717548076923077,16.79843141526423,47.24334094551192,1662,484.81715810296487
app_3632,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.025240384615384616,251.56265086574143,0.2387944770652189,483,766.5859240218888
app_3641,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.010216346153846154,33.74450821314117,0.1631069711538435,224,107.9831730769233
app_3641,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.47716346153846156,0.8836641626602506,1.1832253856169777,1660,85.26247638721958
app_3641,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.012620192307692308,42.993999737700875,0.19374374930864918,336,128.36229359856856
app_3665,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.034254807692307696,117.59165464743658,0.8147676282051127,446,369.66826121794907
app_3665,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.4813701923076923,16.645879331931205,10.416771384214739,1662,297.0541882762417
app_3665,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.033052884615384616,136.93260576893414,1.370914853381712,346,426.38677124407764
app_3707,broad_full_service,reactive_service,n/a,5,median_container_request_cores,8.0,False,0.001201923076923077,24.620769230769206,0.0020703125000000985,43,62.11678685897433
app_3707,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,8.0,False,0.4909855769230769,0.6475198818108988,0.902147235576927,1660,42.868173778044856
app_3707,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,8.0,False,0.010817307692307692,9.79427654855122,0.11032811615992677,372,52.80674956420217
app_3715,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.0,67.5028946314104,0.0,354,202.76932692307702
app_3715,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.46935096153846156,2.9959229266826806,2.947669746594543,1662,155.60465031550473
app_3715,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.0,72.40598200033159,0.0,337,227.9623791357482
app_3755,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.0030048076923076925,74.29035907451951,0.005591947115383526,571,242.62611378205145
app_3755,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.4933894230769231,3.4946131560496188,1.9175208834134447,1662,195.16964092548068
app_3755,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.008413461538461538,92.30368602830211,0.05763886237463648,398,285.838595818772
app_3924,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.0,23.85644511217949,0.0,40,61.78453525641022
app_3924,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.4969951923076923,0.8994120542868635,1.0819071264022528,1661,43.434808593749956
app_3924,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,4.0,False,0.009615384615384616,10.712816014585814,0.029086777855168253,379,54.30103290259599
app_3979,broad_full_service,reactive_service,n/a,5,median_container_request_cores,8.0,False,0.02403846153846154,25.84115134214742,0.6526898036858999,226,66.33139423076929
app_3979,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,8.0,False,0.48197115384615385,1.0398359875801282,2.52075358072917,1661,45.833455003004886
app_3979,broad_full_service,qlr_predictive_service,quantile_linear_regression,5,median_container_request_cores,8.0,False,0.028245192307692308,24.43040837440163,0.5112707163411047,349,71.23351025421445
app_3988,broad_full_service,reactive_service,n/a,5,median_container_request_cores,4.0,False,0.014423076923076924,49.706804387019325,0.8639773637820605,90,124.1410336538458
app_3988,broad_full_service,lagged_tracking_service,n/a,5,median_container_request_cores,4.0,False,0.49819711538461536,1.01144643930289,4.169332832532058,1662,83.43505123197062
