minute_index,app_du,active_container_count,service_cpu_utilization_mean,service_memory_utilization_mean,service_cpu_used_cores_proxy,service_cpu_request_cores_total,mean_container_mem_size,service_sample_count,service_cpu_utilization_weighted,imputed
1871,app_141,168.0,21.67063492063492,98.65376984126983,291.25333333333333,1344.0,3.1300000000000003,228,21.67063492063492,0
1872,app_141,182.0,21.574175824175825,98.68681318681318,314.12,1456.0,3.13,247,21.574175824175825,0
1873,app_141,163.0,21.853783231083845,98.0961145194274,284.97333333333336,1304.0,3.13,219,21.853783231083845,0
1874,app_141,178.0,22.087546816479403,98.17322097378276,314.52666666666664,1424.0,3.13,238,22.0875468164794,0
1875,app_141,179.0,23.05214152700186,98.62802607076351,330.1066666666667,1432.0,3.13,240,23.052141527001865,0
1876,app_141,193.0,22.308290155440414,98.67400690846286,344.44,1544.0,3.1300000000000003,270,22.308290155440414,0
1877,app_141,195.0,22.04145299145299,98.27863247863247,343.8466666666667,1560.0,3.1300000000000003,266,22.041452991452996,0
1878,app_141,185.0,22.648198198198198,98.74054054054054,335.1933333333333,1480.0,3.13,280,22.648198198198198,0
1879,app_141,204.0,21.400326797385624,98.359477124183,349.25333333333333,1632.0,3.13,291,21.400326797385624,0
1880,app_141,214.0,23.013239875389406,98.30880062305296,393.9866666666667,1712.0,3.13,291,23.01323987538941,0
1881,app_141,210.0,22.04126984126984,98.36666666666666,370.29333333333335,1680.0,3.13,297,22.04126984126984,0
1882,app_141,190.0,22.669736842105262,98.32324561403509,344.58,1520.0,3.1299999999999994,252,22.669736842105262,0
1883,app_141,199.0,21.60678391959799,98.29815745393634,343.98,1592.0,3.13,275,21.60678391959799,0
1884,app_141,201.0,21.12106135986733,98.36276948590383,339.62666666666667,1608.0,3.13,269,21.12106135986733,0
1885,app_141,205.0,22.13617886178862,98.80813008130082,363.03333333333336,1640.0,3.13,270,22.13617886178862,0
1886,app_141,183.0,21.013205828779597,98.1648451730419,307.6333333333333,1464.0,3.13,248,21.013205828779597,0
1887,app_141,195.0,21.12008547008547,98.81367521367522,329.47333333333336,1560.0,3.1300000000000003,270,21.12008547008547,0
1888,app_141,199.0,21.377721943048577,98.76758793969849,340.3333333333333,1592.0,3.13,257,21.377721943048574,0
1889,app_141,198.0,21.145622895622893,98.71843434343434,334.94666666666666,1584.0,3.13,281,21.145622895622893,0
1890,app_141,205.0,22.667479674796745,98.36626016260162,371.74666666666667,1640.0,3.13,278,22.667479674796745,0
1891,app_141,197.0,23.375634517766496,98.91793570219966,368.4,1576.0,3.13,260,23.375634517766496,0
1892,app_141,211.0,22.20734597156398,98.47906793048972,374.86,1688.0,3.13,290,22.20734597156398,0
1893,app_141,204.0,23.05833333333333,98.91053921568627,376.312,1632.0,3.13,276,23.058333333333337,0
1894,app_141,188.0,22.805186170212767,98.35837765957447,342.99,1504.0,3.13,269,22.805186170212767,0
1895,app_141,187.0,23.381907308377897,98.7892156862745,349.79333333333335,1496.0,3.13,262,23.381907308377897,0
1896,app_141,210.0,23.1765873015873,98.84722222222223,389.3666666666667,1680.0,3.13,299,23.1765873015873,0
1897,app_141,222.0,23.313438438438435,98.47447447447446,414.0466666666667,1776.0,3.13,296,23.313438438438443,0
1898,app_141,209.0,23.52432216905901,98.88596491228071,393.32666666666665,1672.0,3.13,303,23.52432216905901,0
1899,app_141,195.0,23.445299145299145,98.39145299145298,365.74666666666667,1560.0,3.1300000000000003,279,23.445299145299145,0
1900,app_141,206.0,23.905339805825243,98.98139158576052,393.96,1648.0,3.13,286,23.905339805825243,0
1901,app_141,206.0,23.588187702265373,98.8903721682848,388.73333333333335,1648.0,3.13,270,23.588187702265373,0
1902,app_141,205.0,23.360162601626016,98.50040650406504,383.1066666666667,1640.0,3.13,290,23.36016260162602,0
1903,app_141,201.0,23.848673300165835,98.58623548922056,383.4866666666667,1608.0,3.13,274,23.848673300165842,0
1904,app_141,196.0,23.906037414965986,98.5123299319728,374.8466666666667,1568.0,3.13,259,23.90603741496599,0
1905,app_141,215.0,24.285271317829455,98.48837209302326,417.70666666666665,1720.0,3.13,279,24.285271317829455,0
1906,app_141,199.0,23.176298157453935,98.52596314907873,368.9666666666667,1592.0,3.13,288,23.17629815745394,0
1907,app_141,201.0,23.154228855721392,98.54436152570482,372.32,1608.0,3.13,274,23.154228855721392,0
1908,app_141,197.0,23.29526226734349,98.50465313028765,367.1333333333333,1576.0,3.13,255,23.29526226734349,0
1909,app_141,210.0,23.382142857142856,98.60912698412699,392.82,1680.0,3.13,293,23.382142857142856,0
1910,app_141,201.0,24.218490878938642,98.55348258706468,389.43333333333334,1608.0,3.13,269,24.218490878938642,0
1911,app_141,211.0,24.509083728278043,98.50552922590838,413.71333333333337,1688.0,3.13,293,24.509083728278043,0
1912,app_141,209.0,23.102472089314197,99.05023923444976,386.2733333333333,1672.0,3.13,276,23.10247208931419,0
1913,app_141,204.0,23.151143790849673,98.93872549019608,377.82666666666665,1632.0,3.13,282,23.151143790849673,0
1914,app_141,210.0,23.31984126984127,98.45992063492064,391.7733333333333,1680.0,3.13,299,23.319841269841266,0
1915,app_141,196.0,23.506802721088434,98.84693877551021,368.58666666666664,1568.0,3.13,274,23.506802721088434,0
1916,app_141,205.0,23.670325203252034,98.35325203252033,388.1933333333333,1640.0,3.13,281,23.670325203252034,0
1917,app_141,196.0,22.989795918367346,98.91794217687075,360.48,1568.0,3.13,279,22.989795918367346,0
1918,app_141,194.0,22.628006872852232,98.45747422680412,351.18666666666667,1552.0,3.1300000000000003,269,22.628006872852232,0
1919,app_141,186.0,22.623655913978496,98.39471326164875,336.64,1488.0,3.13,251,22.623655913978496,0
1920,app_141,205.0,26.291463414634148,98.83658536585367,431.18,1640.0,3.13,299,26.291463414634148,0
1921,app_141,185.0,25.339189189189188,98.71396396396396,375.02,1480.0,3.13,253,25.339189189189188,0
1922,app_141,199.0,25.948911222780566,98.36557788944724,413.1066666666667,1592.0,3.13,281,25.948911222780573,0
1923,app_141,210.0,25.560714285714287,98.76031746031747,429.42,1680.0,3.13,292,25.560714285714287,0
1924,app_141,192.0,25.323784722222225,98.35590277777777,388.97333333333336,1536.0,3.1300000000000003,261,25.323784722222225,0
1925,app_141,203.0,25.852216748768473,98.9084564860427,419.84000000000003,1624.0,3.13,275,25.852216748768473,0
1926,app_141,204.0,25.91584967320261,98.73611111111111,422.94666666666666,1632.0,3.13,282,25.91584967320261,0
1927,app_141,210.0,26.042857142857144,98.26666666666667,437.52,1680.0,3.13,282,26.042857142857144,0
1928,app_141,183.0,24.59426229508197,98.14116575591984,360.06,1464.0,3.13,252,24.59426229508197,0
1929,app_141,197.0,24.445854483925547,98.20812182741116,385.26666666666665,1576.0,3.13,264,24.445854483925547,0
1930,app_141,194.0,25.658075601374573,98.1872852233677,398.21333333333337,1552.0,3.1300000000000003,268,25.658075601374573,0
1931,app_141,200.0,26.2055,98.18416666666666,419.288,1600.0,3.13,267,26.2055,0
1932,app_141,211.0,25.86769352290679,98.32503949447077,436.64666666666665,1688.0,3.13,279,25.86769352290679,0
1933,app_141,207.0,26.13627214170692,98.6268115942029,432.81666666666666,1656.0,3.13,285,26.13627214170692,0
1934,app_141,207.0,26.178341384863124,98.5768921095008,433.5133333333333,1656.0,3.13,273,26.17834138486312,0
1935,app_141,191.0,26.566317626527052,98.62652705061083,405.93333333333334,1528.0,3.1299999999999994,262,26.566317626527052,0
1936,app_141,202.0,26.197607260726073,98.58539603960396,423.35333333333335,1616.0,3.13,281,26.197607260726073,0
1937,app_141,200.0,25.589583333333334,98.47625,409.43333333333334,1600.0,3.13,273,25.589583333333334,0
1938,app_141,218.0,25.140290519877674,98.53822629969419,438.44666666666666,1744.0,3.1300000000000003,306,25.140290519877674,0
1939,app_141,194.0,25.53823024054983,98.53865979381443,396.35333333333335,1552.0,3.1300000000000003,257,25.53823024054983,0
1940,app_141,186.0,25.95250896057348,98.57885304659499,386.17333333333335,1488.0,3.13,262,25.95250896057348,0
1941,app_141,193.0,25.944300518134714,98.48661485319516,400.58,1544.0,3.1300000000000003,271,25.944300518134714,0
1942,app_141,202.0,26.10437293729373,98.4269801980198,421.8466666666667,1616.0,3.13,281,26.104372937293732,0
1943,app_141,178.0,25.696629213483146,98.4316479400749,365.92,1424.0,3.13,246,25.696629213483146,0
1944,app_141,197.0,25.42470389170897,98.55922165820644,400.6933333333333,1576.0,3.13,280,25.42470389170897,0
1945,app_141,185.0,25.228828828828828,98.3153153153153,373.38666666666666,1480.0,3.13,237,25.228828828828828,0
1946,app_141,219.0,25.882800608828006,98.4193302891933,453.4666666666667,1752.0,3.1300000000000003,302,25.88280060882801,0
1947,app_141,230.0,25.720289855072465,98.36739130434782,473.25333333333333,1840.0,3.13,321,25.720289855072465,0
1948,app_141,187.0,24.678698752228165,98.46791443850267,369.1933333333333,1496.0,3.13,249,24.678698752228165,0
1949,app_141,182.0,24.924908424908423,98.43772893772895,362.9066666666667,1456.0,3.13,250,24.924908424908427,0
1950,app_141,186.0,27.270609318996414,98.37948028673834,405.7866666666667,1488.0,3.13,258,27.27060931899642,0
1951,app_141,171.0,29.744152046783626,98.42300194931774,406.9,1368.0,3.13,237,29.744152046783626,0
1952,app_141,184.0,29.407608695652176,98.48867753623189,432.88,1472.0,3.13,258,29.407608695652176,0
1953,app_141,192.0,28.927228009259256,98.58637152777777,444.32222222222225,1536.0,3.1300000000000003,276,28.927228009259263,0
1954,app_141,195.0,28.812393162393164,98.44102564102565,449.47333333333336,1560.0,3.1300000000000003,253,28.812393162393164,0
1955,app_141,202.0,28.165016501650165,98.50825082508251,455.14666666666665,1616.0,3.13,280,28.165016501650165,0
1956,app_141,176.0,28.399147727272727,98.66003787878789,399.86,1408.0,3.13,235,28.399147727272727,0
1957,app_141,173.0,29.44315992292871,98.59152215799614,407.49333333333334,1384.0,3.13,249,29.44315992292871,0
1958,app_141,170.0,27.800490196078428,98.69264705882352,378.0866666666667,1360.0,3.1300000000000003,248,27.800490196078435,0
1959,app_141,181.0,29.408839779005525,98.65699815837938,425.84000000000003,1448.0,3.13,253,29.408839779005525,0
1960,app_141,172.0,29.364825581395348,98.09156976744185,404.06,1376.0,3.13,242,29.364825581395348,0
1961,app_141,172.0,29.76453488372093,98.67538759689923,409.56,1376.0,3.13,228,29.76453488372093,0
1962,app_141,186.0,28.767025089605735,98.66935483870968,428.05333333333334,1488.0,3.13,253,28.767025089605735,0
1963,app_141,183.0,29.746357012750455,98.37613843351548,435.4866666666667,1464.0,3.13,250,29.746357012750458,0
1964,app_141,194.0,28.675257731958762,98.22422680412372,445.04,1552.0,3.1300000000000003,268,28.675257731958762,0
1965,app_141,175.0,29.96,98.36571428571429,419.44,1400.0,3.13,235,29.96,0
1966,app_141,171.0,29.25633528265107,98.35818713450293,400.2266666666667,1368.0,3.13,233,29.256335282651076,0
1967,app_141,174.0,29.263409961685824,98.3227969348659,407.3466666666667,1392.0,3.13,225,29.263409961685827,0
1968,app_141,192.0,28.6171875,98.25651041666667,439.56,1536.0,3.1300000000000003,261,28.6171875,0
1969,app_141,195.0,28.46880341880342,98.3982905982906,444.11333333333334,1560.0,3.1300000000000003,276,28.46880341880342,0
1970,app_141,175.0,28.28833333333333,98.35714285714286,396.0366666666667,1400.0,3.13,254,28.288333333333338,0
1971,app_141,182.0,28.379578754578752,98.36401098901099,413.20666666666665,1456.0,3.13,250,28.379578754578752,0
1972,app_141,174.0,29.522988505747126,98.32183908045977,410.96,1392.0,3.13,240,29.522988505747126,0
1973,app_141,179.0,28.322160148975794,98.31005586592178,405.5733333333333,1432.0,3.13,256,28.322160148975794,0
1974,app_141,184.0,28.169384057971016,98.31114130434783,414.65333333333336,1472.0,3.13,261,28.169384057971016,0
1975,app_141,181.0,29.284990791896867,98.46040515653775,424.0466666666667,1448.0,3.13,246,29.284990791896874,0
1976,app_141,180.0,29.66111111111111,98.8425925925926,427.12,1440.0,3.13,253,29.66111111111111,0
1977,app_141,182.0,30.0989010989011,98.32905982905984,438.24,1456.0,3.13,257,30.0989010989011,0
1978,app_141,188.0,29.82003546099291,98.78679078014186,448.49333333333334,1504.0,3.13,260,29.82003546099291,0
1979,app_141,190.0,30.733771929824563,98.36008771929825,467.15333333333336,1520.0,3.1299999999999994,260,30.733771929824563,0
1980,app_141,190.0,34.492105263157896,98.76052631578948,524.28,1520.0,3.1299999999999994,255,34.492105263157896,0
1981,app_141,192.0,35.98263888888889,98.9900173611111,552.6933333333334,1536.0,3.1300000000000003,251,35.98263888888889,0
1982,app_141,192.0,34.270833333333336,99.0876736111111,526.4,1536.0,3.1300000000000003,263,34.270833333333336,0
1983,app_141,187.0,33.1729055258467,98.91889483065953,496.26666666666665,1496.0,3.13,260,33.1729055258467,0
1984,app_141,201.0,32.710199004975124,98.81509121061359,525.98,1608.0,3.13,266,32.710199004975124,0
1985,app_141,219.0,32.406392694063925,98.95167427701675,567.76,1752.0,3.1300000000000003,296,32.406392694063925,0
1986,app_141,195.0,32.47222222222222,98.78376068376068,506.56666666666666,1560.0,3.1300000000000003,281,32.47222222222222,0
1987,app_141,201.0,33.53233830845771,98.90630182421228,539.2,1608.0,3.13,264,33.53233830845772,0
1988,app_141,220.0,33.02651515151515,98.79848484848485,581.2666666666667,1760.0,3.13,301,33.02651515151515,0
1989,app_141,190.0,32.94982456140351,98.89447368421052,500.83733333333333,1520.0,3.1299999999999994,261,32.94982456140351,0
1990,app_141,205.0,34.75731707317073,98.80325203252033,570.02,1640.0,3.13,281,34.75731707317073,0
1991,app_141,207.0,33.21296296296296,98.88204508856683,550.0066666666667,1656.0,3.13,289,33.21296296296296,0
1992,app_141,195.0,33.21965811965812,98.92991452991453,518.2266666666667,1560.0,3.1300000000000003,278,33.21965811965812,0
1993,app_141,204.0,33.63684640522876,98.93995098039215,548.9533333333334,1632.0,3.13,275,33.63684640522876,0
1994,app_141,204.0,34.27777777777778,98.94852941176471,559.4133333333333,1632.0,3.13,270,34.27777777777777,0
1995,app_141,190.0,33.483333333333334,98.975,508.94666666666666,1520.0,3.1299999999999994,255,33.483333333333334,0
1996,app_141,196.0,32.221513605442176,98.93537414965986,505.23333333333335,1568.0,3.13,269,32.221513605442176,0
1997,app_141,203.0,33.441297208538586,98.91502463054188,543.0866666666667,1624.0,3.13,271,33.44129720853859,0
1998,app_141,200.0,32.00208333333333,98.87833333333334,512.0333333333333,1600.0,3.13,271,32.00208333333333,0
1999,app_141,194.0,30.84278350515464,98.87113402061856,478.68,1552.0,3.1300000000000003,259,30.84278350515464,0
2000,app_141,192.0,31.405815972222225,98.78645833333333,482.3933333333333,1536.0,3.1300000000000003,263,31.405815972222218,0
2001,app_141,176.0,31.117424242424246,98.82765151515152,438.1333333333333,1408.0,3.13,240,31.117424242424246,0
2002,app_141,187.0,31.15597147950089,98.8663101604278,466.0933333333333,1496.0,3.13,244,31.155971479500888,0
2003,app_141,190.0,31.671491228070174,98.80087719298247,481.4066666666667,1520.0,3.1299999999999994,264,31.671491228070177,0
2004,app_141,187.0,29.530748663101605,98.83333333333333,441.78000000000003,1496.0,3.13,262,29.530748663101605,0
2005,app_141,189.0,31.39241622574956,98.64638447971782,474.6533333333333,1512.0,3.1299999999999994,257,31.392416225749557,0
2006,app_141,184.0,31.754076086956523,98.79438405797102,467.42,1472.0,3.13,253,31.754076086956523,0
2007,app_141,186.0,31.931899641577058,98.74014336917563,475.14666666666665,1488.0,3.13,237,31.931899641577058,0
2008,app_141,169.0,30.679980276134124,98.6681459566075,414.79333333333335,1352.0,3.1300000000000003,231,30.679980276134124,0
2009,app_141,176.0,30.9782196969697,98.74857954545455,436.17333333333335,1408.0,3.13,235,30.9782196969697,0
2010,app_141,196.0,31.852891156462587,98.58333333333333,499.4533333333333,1568.0,3.13,291,31.852891156462583,0
2011,app_141,176.0,33.14251893939394,98.57883522727273,466.64666666666665,1408.0,3.13,237,33.14251893939394,0
2012,app_141,190.0,32.84517543859649,98.58421052631579,499.24666666666667,1520.0,3.1299999999999994,261,32.84517543859649,0
2013,app_141,199.0,31.90787269681742,98.48659966499162,507.97333333333336,1592.0,3.13,274,31.90787269681742,0
2014,app_141,182.0,32.93772893772894,98.33699633699634,479.5733333333333,1456.0,3.13,236,32.93772893772894,0
2015,app_141,179.0,32.90409683426443,98.45018621973928,471.18666666666667,1432.0,3.13,240,32.90409683426443,0
2016,app_141,177.0,31.638888888888886,98.62146892655367,448.00666666666666,1416.0,3.13,251,31.638888888888886,0
2017,app_141,185.0,32.54144144144144,98.50990990990991,481.61333333333334,1480.0,3.13,261,32.54144144144144,0
2018,app_141,168.0,31.23313492063492,98.22916666666667,419.7733333333333,1344.0,3.1300000000000003,234,31.233134920634917,0
2019,app_141,194.0,32.3393470790378,98.46048109965635,501.9066666666667,1552.0,3.1300000000000003,266,32.3393470790378,0
2020,app_141,189.0,32.20943562610229,98.28350970017637,487.00666666666666,1512.0,3.1299999999999994,253,32.20943562610229,0
2021,app_141,181.0,31.503683241252304,98.35313075506447,456.17333333333335,1448.0,3.13,251,31.503683241252304,0
2022,app_141,178.0,31.822097378277153,98.25561797752809,453.14666666666665,1424.0,3.13,230,31.822097378277153,0
2023,app_141,175.0,31.681428571428572,98.32571428571428,443.54,1400.0,3.13,248,31.681428571428572,0
2024,app_141,189.0,30.879188712522048,98.23324514991181,466.8933333333333,1512.0,3.1299999999999994,275,30.879188712522044,0
2025,app_141,177.0,33.0560263653484,98.37052730696797,468.0733333333333,1416.0,3.13,246,33.0560263653484,0
2026,app_141,173.0,31.53179190751445,98.3805394990366,436.4,1384.0,3.13,225,31.53179190751445,0
2027,app_141,172.0,32.189922480620154,98.21802325581395,442.93333333333334,1376.0,3.13,216,32.189922480620154,0
2028,app_141,208.0,30.663060897435898,98.23758012820514,510.23333333333335,1664.0,3.13,290,30.663060897435898,0
2029,app_141,183.0,30.94990892531876,98.27049180327869,453.1066666666667,1464.0,3.13,244,30.949908925318766,0
2030,app_141,161.0,32.311594202898554,98.34265010351966,416.17333333333335,1288.0,3.13,213,32.311594202898554,0
2031,app_141,165.0,32.61212121212121,98.30606060606061,430.48,1320.0,3.1299999999999994,235,32.61212121212121,0
2032,app_141,165.0,30.836868686868684,98.09494949494949,407.0466666666667,1320.0,3.1299999999999994,224,30.83686868686869,0
2033,app_141,173.0,31.786608863198456,97.98458574181117,439.9266666666667,1384.0,3.13,235,31.786608863198456,0
2034,app_141,183.0,31.01775956284153,98.36657559198542,454.1,1464.0,3.13,249,31.01775956284153,0
2035,app_141,174.0,31.64846743295019,98.37547892720306,440.5466666666667,1392.0,3.13,232,31.648467432950195,0
2036,app_141,171.0,31.140838206627677,98.25341130604288,426.00666666666666,1368.0,3.13,236,31.140838206627677,0
2037,app_141,187.0,31.87566844919786,98.4572192513369,476.86,1496.0,3.13,246,31.87566844919786,0
2038,app_141,180.0,30.60185185185185,98.33425925925927,440.6666666666667,1440.0,3.13,250,30.601851851851855,0
2039,app_141,180.0,31.252314814814817,98.4175925925926,450.03333333333336,1440.0,3.13,255,31.252314814814817,0
2040,app_141,171.0,36.551169590643276,98.42251461988305,500.02,1368.0,3.13,235,36.551169590643276,0
2041,app_141,182.0,35.43269230769231,98.46749084249083,515.9,1456.0,3.13,258,35.43269230769231,0
2042,app_141,193.0,35.787996545768564,98.39162348877375,552.5666666666667,1544.0,3.1300000000000003,273,35.78799654576857,0
2043,app_141,185.0,34.965315315315316,98.50405405405405,517.4866666666667,1480.0,3.13,257,34.965315315315316,0
2044,app_141,178.0,34.933052434456926,98.57256554307116,497.44666666666666,1424.0,3.13,248,34.933052434456926,0
2045,app_141,181.0,34.605893186003684,98.55432780847144,501.0933333333333,1448.0,3.13,240,34.60589318600368,0
2046,app_141,177.0,33.61629001883239,98.48870056497175,476.00666666666666,1416.0,3.13,237,33.61629001883239,0
2047,app_141,171.0,34.812865497076025,98.57651072124756,476.24,1368.0,3.13,221,34.812865497076025,0
2048,app_141,179.0,33.74301675977654,98.65502793296089,483.2,1432.0,3.13,239,33.74301675977654,0
2049,app_141,177.0,34.298022598870055,98.55320150659135,485.65999999999997,1416.0,3.13,236,34.298022598870055,0
2050,app_141,174.0,34.59243295019157,98.56752873563218,481.52666666666664,1392.0,3.13,242,34.59243295019157,0
2051,app_141,175.0,34.61190476190476,98.75095238095238,484.56666666666666,1400.0,3.13,241,34.61190476190476,0
2052,app_141,185.0,33.92702702702703,98.57027027027027,502.12,1480.0,3.13,264,33.92702702702703,0
2053,app_141,176.0,33.17282196969697,98.73011363636364,467.0733333333333,1408.0,3.13,230,33.17282196969697,0
2054,app_141,178.0,34.045411985018724,98.78838951310861,484.8066666666667,1424.0,3.13,251,34.045411985018724,0
2055,app_141,147.0,34.26927437641723,98.78798185941044,403.00666666666666,1176.0,3.13,189,34.26927437641723,0
2056,app_141,153.0,32.72222222222222,98.91394335511983,400.52,1224.0,3.13,194,32.72222222222222,0
2057,app_141,122.0,34.650273224043715,98.89071038251366,338.18666666666667,976.0,3.13,163,34.650273224043715,0
2058,app_141,131.0,32.86513994910941,98.79007633587786,344.4266666666667,1048.0,3.13,184,32.86513994910941,0
2059,app_141,151.0,32.280905077262695,98.84878587196468,389.9533333333333,1208.0,3.13,202,32.28090507726269,0
2060,app_141,184.0,33.80027173913044,98.33559782608695,497.54,1472.0,3.13,263,33.80027173913044,0
2061,app_141,188.0,32.6165780141844,98.41179078014186,490.55333333333334,1504.0,3.13,262,32.6165780141844,0
2062,app_141,171.0,32.84844054580896,98.30506822612087,449.3666666666667,1368.0,3.13,231,32.84844054580896,0
2063,app_141,149.0,32.67841163310962,98.79418344519016,389.52666666666664,1192.0,3.13,203,32.67841163310962,0
2064,app_141,169.0,32.472386587771204,98.85207100591715,439.02666666666664,1352.0,3.1300000000000003,225,32.472386587771204,0
2065,app_141,167.0,32.44810379241517,98.30538922155688,433.50666666666666,1336.0,3.1300000000000003,232,32.44810379241517,0
2066,app_141,189.0,32.95326278659612,98.38271604938271,498.25333333333333,1512.0,3.1299999999999994,262,32.95326278659612,0
2067,app_141,177.0,32.819679849340865,98.47881355932203,464.7266666666667,1416.0,3.13,246,32.81967984934087,0
2068,app_141,189.0,32.55908289241623,98.19179894179894,492.29333333333335,1512.0,3.1299999999999994,252,32.55908289241623,0
2069,app_141,193.0,32.233160621761655,98.42746113989638,497.68,1544.0,3.1300000000000003,249,32.233160621761655,0
2070,app_141,189.0,33.85978835978836,98.48941798941799,511.96,1512.0,3.1299999999999994,260,33.85978835978836,0
2071,app_141,188.0,34.130319148936174,98.8395390070922,513.32,1504.0,3.13,272,34.130319148936174,0
2072,app_141,192.0,33.21571180555556,98.8771701388889,510.1933333333333,1536.0,3.1300000000000003,273,33.21571180555556,0
2073,app_141,186.0,33.14381720430107,98.51433691756273,493.18,1488.0,3.13,246,33.14381720430107,0
2074,app_141,181.0,32.78913443830571,98.44244935543277,474.7866666666667,1448.0,3.13,246,32.78913443830571,0
2075,app_141,186.0,33.29032258064516,98.49462365591398,495.36,1488.0,3.13,248,33.29032258064516,0
2076,app_141,193.0,31.97495682210708,98.45509499136442,493.6933333333333,1544.0,3.1300000000000003,268,31.97495682210708,0
2077,app_141,199.0,32.641959798994975,98.80150753768844,519.66,1592.0,3.13,265,32.641959798994975,0
2078,app_141,170.0,32.38946078431373,98.35833333333333,440.49666666666667,1360.0,3.1300000000000003,239,32.38946078431373,0
2079,app_141,195.0,31.67136752136752,98.43760683760684,494.0733333333333,1560.0,3.1300000000000003,261,31.67136752136752,0
2080,app_141,188.0,33.64982269503546,98.75265957446808,506.09333333333336,1504.0,3.13,264,33.64982269503546,0
2081,app_141,185.0,32.41846846846847,98.70135135135135,479.79333333333335,1480.0,3.13,268,32.41846846846847,0
2082,app_141,176.0,31.760416666666664,98.7589962121212,447.18666666666667,1408.0,3.13,256,31.760416666666664,0
2083,app_141,179.0,32.17690875232775,98.69925512104284,460.7733333333333,1432.0,3.13,236,32.17690875232774,0
2084,app_141,176.0,31.544507575757574,98.20549242424244,444.14666666666665,1408.0,3.13,242,31.544507575757574,0
2085,app_141,187.0,33.01693404634581,98.26782531194296,493.93333333333334,1496.0,3.13,259,33.01693404634581,0
2086,app_141,186.0,32.140681003584234,98.71863799283155,478.25333333333333,1488.0,3.13,254,32.140681003584234,0
2087,app_141,190.0,33.373684210526314,98.20482456140351,507.28,1520.0,3.1299999999999994,266,33.373684210526314,0
2088,app_141,190.0,32.761403508771934,98.4982456140351,497.97333333333336,1520.0,3.1299999999999994,272,32.761403508771934,0
2089,app_141,195.0,31.534615384615385,98.37948717948719,491.94,1560.0,3.1300000000000003,289,31.534615384615385,0
2090,app_141,177.0,33.69774011299435,98.54048964218457,477.16,1416.0,3.13,244,33.69774011299435,0
2091,app_141,184.0,31.27173913043478,97.8401268115942,460.32,1472.0,3.13,254,31.27173913043478,0
2092,app_141,182.0,31.325091575091577,97.90201465201466,456.09333333333336,1456.0,3.13,236,31.325091575091577,0
2093,app_141,182.0,31.451465201465204,97.95650183150182,457.93333333333334,1456.0,3.13,251,31.451465201465204,0
2094,app_141,168.0,30.969742063492067,97.6483134920635,416.23333333333335,1344.0,3.1300000000000003,218,30.969742063492067,0
2095,app_141,172.0,31.57315891472868,97.68507751937983,434.44666666666666,1376.0,3.13,235,31.57315891472868,0
2096,app_141,187.0,32.17557932263814,98.15686274509804,481.3466666666667,1496.0,3.13,242,32.17557932263815,0
2097,app_141,186.0,31.81989247311828,97.89336917562724,473.48,1488.0,3.13,246,31.81989247311828,0
2098,app_141,178.0,31.015449438202246,97.75,441.66,1424.0,3.13,238,31.015449438202246,0
2099,app_141,176.0,33.05587121212121,98.3503787878788,465.4266666666667,1408.0,3.13,238,33.05587121212121,0
2100,app_141,180.0,34.763888888888886,97.74351851851851,500.6,1440.0,3.13,250,34.763888888888886,0
2101,app_141,178.0,34.02153558052434,98.19475655430712,484.4666666666667,1424.0,3.13,244,34.02153558052435,0
2102,app_141,179.0,34.927374301675975,98.09776536312849,500.15999999999997,1432.0,3.13,242,34.927374301675975,0
2103,app_141,165.0,33.91868686868687,97.68939393939394,447.7266666666667,1320.0,3.1299999999999994,235,33.91868686868687,0
2104,app_141,167.0,32.62924151696607,98.30938123752496,435.9266666666667,1336.0,3.1300000000000003,222,32.62924151696607,0
2105,app_141,203.0,34.15927750410509,97.85262725779967,554.7466666666667,1624.0,3.13,275,34.15927750410509,0
2106,app_141,191.0,33.288830715532285,97.78621291448518,508.6533333333333,1528.0,3.1299999999999994,264,33.288830715532285,0
2107,app_141,199.0,33.391959798994975,97.83082077051925,531.6,1592.0,3.13,277,33.391959798994975,0
2108,app_141,183.0,33.54007285974499,97.96994535519126,491.02666666666664,1464.0,3.13,250,33.54007285974499,0
2109,app_141,189.0,33.773809523809526,97.8668430335097,510.66,1512.0,3.1299999999999994,251,33.773809523809526,0
2110,app_141,175.0,36.06666666666667,97.6547619047619,504.93333333333334,1400.0,3.13,249,36.06666666666667,0
2111,app_141,172.0,34.61821705426357,98.16375968992249,476.3466666666667,1376.0,3.13,229,34.61821705426357,0
2112,app_141,193.0,33.78411053540587,97.81433506044905,521.6266666666667,1544.0,3.1300000000000003,260,33.78411053540587,0
2113,app_141,187.0,33.75579322638146,97.8511586452763,504.9866666666667,1496.0,3.13,269,33.75579322638146,0
2114,app_141,179.0,33.47718808193669,98.20484171322161,479.3933333333333,1432.0,3.13,237,33.47718808193668,0
2115,app_141,184.0,35.21105072463768,98.30434782608695,518.3066666666666,1472.0,3.13,256,35.21105072463768,0
2116,app_141,206.0,34.72168284789644,98.23705501618123,572.2133333333334,1648.0,3.13,282,34.72168284789644,0
2117,app_141,213.0,34.54577464788732,98.28912363067292,588.66,1704.0,3.13,301,34.54577464788732,0
2118,app_141,177.0,34.548022598870055,98.39595103578154,489.2,1416.0,3.13,243,34.548022598870055,0
